Unnamed: 0,Page_Group_ID,Post_ID,Post_Time,Post_Content,Comments_Size,Total_Interactions,Haha,Thích,Buồn,Yêu thích,Thương thương,Wow,Phẫn nộ,Label,Sublabel
5288,G_STD,5382,12/27/2023 16:12,pass tài_liệu slide giáo_trình slide kinh_doanh quốc_tế tiếng anh slide nhập_môn kế_toán tiếng anh giáo_trình tiếng anh nhập_môn kế_toán giáo_trình chủ_nghĩa xã_hội tổng_hợp toàn_bộ đề ôn thi chủ_nghĩa xã_hội có đáp_án nhận_định đúng sai tự luận trang slide thị_trường và các định_chế_tài_chính tiếng anh slide thống_kê kinh_doanh và kinh_tế tiếng việt bộ đề thi đã có giải ai cần ib hoặc cmt nha,0,1,0,1,0,0,0,0,0,Mua bán tài liệu,
5289,G_STD,5383,12/27/2023 16:10,sách phân_tích tài_chính doanh_nghiệp slide hết kế_toán ngân_hàng bản photo gt kế_toán công_ty slide hết sách bt kế_toán tài_chính slide hết slide kiểm_toán tặng slide kế_toán hành_chính sự_nghiệp hết tặng slide tài_chính công_ty ai cần cmt hoặc inbox nha,0,0,0,0,0,0,0,0,0,Mua bán tài liệu,
5290,G_STD,5384,12/27/2023 13:45,mọi người cho em hỏi vừa học triết_học vừa học lịch_sử đảng thì được không ạ có nặng quá không ạ,7,3,0,3,0,0,0,0,0,Hỏi-đáp,
5291,G_STD,5385,12/27/2023 12:55,mình pass nha thông_tin có hết trong ảnh ạ các bạn mua nếu có file hay bài_tập gì thì mình gửi thêm cho nha,0,3,0,3,0,0,0,0,0,Mua bán tài liệu,
5292,G_STD,5386,12/27/2023 12:29,anh_chị nào có tài_liệu các môn này pass cho em với ạ em cảm_ơn nhiều,23,8,0,6,0,2,0,0,0,Mua bán tài liệu,
5293,G_STD,5387,12/27/2023 11:04,đầy_đủ bộ_luật kinh_doanh giáo_trình nguyên_lý kế_toán slide đàm_phán bộ in slide trong trang bộ in slide trong trang giáo_trình thống_kê kinh_doanh và kinh_tế thầy văn cang cô bích vân hơi cũ sách photo nguyên_lý kinh_tế_học môn kinh_tế vi_mô giáo_trình chủ_nghĩa cơ_bản mác lênin giáo_trình chủ_nghĩa xã_hội khoa_học tặng tài_liệu ôn_thi tư_tưởng tài_liệu ôn kinh_doanh xuất nhập_khẩu gồm slide tiếng việt tài_liệu ôn thi slide tiếng anh cô thảo slide kinh_tế quốc_tế tiếng anh slide hệ_thống thông_tin quản_lý nguyễn văn quang,0,0,0,0,0,0,0,0,0,Mua bán tài liệu,
5294,G_STD,5388,12/27/2023 8:53,cần mua giáo_trình tư_tưởng thầy hoàng càng tốt hành_vi tổ_chức thị_trường và định_chế thương_mại điện_tử quản_trị doanh_nghiệp thương_mại,33,11,0,11,0,0,0,0,0,Mua bán tài liệu,
5295,G_STD,5389,12/27/2023 8:26,á chị ơi cho em hỏi là triết nên học không ạ mong mọi người giúp em với ạ huhu,5,2,0,1,0,1,0,0,0,Hỏi-đáp,
5296,G_STD,5390,12/27/2023 0:56,cần pass,5,1,0,1,0,0,0,0,0,Khác,
5297,G_STD,5391,12/26/2023 22:05,góc pass sách kinh_tế vi_mô nâng cao thầy long luật đầu_tư bộ_luật quyển tài_liệu cuối kỳ chi_tiết dân_số phát_triển thầy ân slide nguyên_lý kế_toán cô huyền slide lập dự_án đầu_tư thầy hiếu tài_chính công thầy hiếu tư_tưởng thầy dũng,3,3,0,3,0,0,0,0,0,Mua bán tài liệu,
5298,G_STD,5392,12/26/2023 20:39,pass tài_liệu giáo_trình xin chào các bạn lại là chuyên_mục pass tài_liệu giáo_trình đây mình còn vài tài_liệu giáo_trình sau pass cho các bạn theo độ mới thôi ạ giáo_trình marketing căn_bản mới do mình lười học nên vậy đầy_đủ bộ_luật kinh_doanh mới dùng lần duy_nhất khi đi thi giáo_trình nhập_môn kinh_doanh chỉ có vài chỗ highlight giáo_trình toán ứng_dụng trong kinh_tế chỉ có vài chỗ highlight giáo_trình thống_kê kinh_doanh và kinh_tế chỉ có vài chỗ highlight giáo_trình mác lênin chỉ có vài chỗ highlight giáo_trình quản_trị học chỉ có vài chỗ highlight ets reading chỉ mới làm vài đề tặng kèm cuốn ngữ_pháp trọng_điểm của cô hoa comment dưới bài đăng mình sẽ chủ_động inbox ạ giáo_trình nào hết_mình sẽ cập_nhật nhanh_chóng trong bài đăng tặng kèm file tài_liệu ôn thi của mình tại due cập_nhật các môn qua từng kỳ mình học rất nhiều môn,2,3,0,3,0,0,0,0,0,Mua bán tài liệu,
5299,G_STD,5393,12/26/2023 19:34,mọi người ơi thời khóa biểu học_kỳ của em là như này thì em nên đăng_ký thêm môn gì ạ,4,2,0,2,0,0,0,0,0,Hỏi-đáp,
5300,G_STD,5394,12/26/2023 19:00,mọi người cho em xin review với ạ,27,10,0,9,0,1,0,0,0,Hỏi-đáp,
5301,G_STD,5395,12/26/2023 17:26,các anh_chị cho em xin review các môn_học của các thầy cô dưới đây với ạ cho em hỏi cơ_năng_lượng hạt_nhân thì nên học thầy cô nào ạ em cảm_ơn mọi người,21,5,0,5,0,0,0,0,0,Hỏi-đáp,
5302,G_STD,5396,12/26/2023 17:02,anh_chị nào có tài_liệu sau cần pass không ạ,51,3,0,3,0,0,0,0,0,Mua bán tài liệu,
5303,G_STD,5397,12/26/2023 13:17,kinh_tế vĩ_mô nguyễn thị thu hà tiếng anh trần thị phước anh luật kinh_doanh đỗ việt cường tin_học ứng_dụng trần văn lộc nhập_môn ngành nguyễn thúy hằng,3,4,0,4,0,0,0,0,0,Mua bán tài liệu,
5304,G_STD,5398,12/26/2023 13:03,nhập_môn kế_toán nhập_môn kinh_doanh lưu_trú chủ_nghĩa xã_hội khoa_học,2,4,0,4,0,0,0,0,0,Mua bán tài liệu,
5305,G_STD,5399,12/26/2023 9:43,có ai có tài_liệu hay bài giải môn vĩ_mô nâng cao không ạ cho mình xin với chứ mình tuyệt_vọng quá rồi kiếm tài_liệu muốn lòi mắt luôn mà không có gì ngoài giáo_trình với slide,12,13,0,13,0,0,0,0,0,Mua bán tài liệu,
5306,G_STD,5400,12/25/2023 21:39,nhờ mọi người ủng_hộ tôi với nhé,0,0,0,0,0,0,0,0,0,Khác,
5307,G_STD,5401,12/25/2023 21:15,mọi người chỉ em mẹo thi thống_kê với ạ khóc thét huhu,53,49,1,34,14,0,0,0,0,Hỏi-đáp,
5308,G_STD,5402,12/25/2023 19:59,bạn ơi cho mình hỏi môn lịch_sử và công_dân giáo_dục thì đăng_ký thầy cô nào ạ có gì cho mình xin tên luôn tại mình bị loạn lựa_chọn nên bạn nói ai cũng được cái mình dễ hoang_mang á,9,7,0,6,0,1,0,0,0,Hỏi-đáp,
5309,G_STD,5403,12/25/2023 13:25,anh_chị nào review triết thầy phạm huy thành giúp em với ạ,11,5,0,4,0,1,0,0,0,Hỏi-đáp,
5310,G_STD,5404,12/25/2023 12:43,mình cần gấp sách hoặc slide về chủ_nghĩa xã_hội ạ ai có inbox mình với ạ,3,3,0,3,0,0,0,0,0,Mua bán tài liệu,
5311,G_STD,5405,12/24/2023 12:10,triết_học thầy lbhòa cnxh cô trang hành_vi tổ_chức giao_tiếp kinh_doanh slide nhập_môn kinh_doanh cô thư slide nhập_môn kế_toán cô na slide hệ_thống thông_tin quản_lý thầy ldtuấn,0,0,0,0,0,0,0,0,0,Mua bán tài liệu,
5312,G_STD,5406,12/24/2023 10:11,cho em xin ít đánh_giá với ạ,12,10,0,6,0,4,0,0,0,Khác,
5313,G_STD,5407,12/23/2023 17:17,cho em hỏi anh_chị có tài_liệu hay đề thi plđc các năm trước không ạ cho em xin với ạ em cảm_ơn nhiều,2,5,0,4,0,1,0,0,0,Hỏi-đáp,
5314,G_STD,5408,12/22/2023 15:36,mình cần tìm bạn gia_công sticker động trong telegram rate cao inbox mình nhé,0,9,0,9,0,0,0,0,0,Tuyển dụng,
5315,G_STD,5409,12/22/2023 10:25,pass sách kinh_tế vi_mô thế_giới mankiw slide marketing căn_bản slide quản_trị học slide toán cao_cấp lê đình thúy nguyễn hữu chiến,2,1,0,1,0,0,0,0,0,Mua bán tài liệu,
5316,G_STD,5410,12/22/2023 9:55,hiện_tại em là sinh_viên năm kỳ năm em có_học tiếng anh giờ em muốn hủy học_phần tiếng anh kỳ rồi kỳ năm nộp bằng được không ạ,6,8,0,8,0,0,0,0,0,Hỏi-đáp,
5317,G_STD,5411,12/21/2023 20:54,em xin review những giáo_viên này với ạ,0,0,0,0,0,0,0,0,0,Hỏi-đáp,
5318,G_STD,5412,12/21/2023 18:05,mọi người ơi thời khóa biểu học_kỳ của em như này thì em nên đăng_ký thêm môn gì ạ và cho em xin review thầy cô mà em nên đăng_ký thêm với ạ,6,4,0,4,0,0,0,0,0,Hỏi-đáp,
5319,G_STD,5413,12/21/2023 17:50,bạn có_thể cho mình xin review về các thầy cô dạy triết không ạ trừ thầy hòa và thầy ái,2,4,0,4,0,0,0,0,0,Hỏi-đáp,
5320,G_STD,5414,12/21/2023 16:20,cho em hỏi_hủy học_phần kỳ năm mình nộp chứng_chỉ vào kỳ năm được không ạ và cách hủy học_phần như thế_nào vậy ạ,2,5,0,4,0,1,0,0,0,Hỏi-đáp,
5321,G_STD,5415,12/21/2023 11:07,anh_chị cho em hỏi môn marketing kỹ_thuật_số là học về những gì và hình_thức thi như thế_nào ạ,3,3,0,3,0,0,0,0,0,Hỏi-đáp,
5322,G_STD,5416,12/21/2023 10:41,mọi người ơi cho em hỏi lịch học_kỳ của em như thế này em định đăng_ký thêm triết lịch_sử đảng và chủ_nghĩa xã_hội nếu_như đăng_ký thêm học_phần như thế thì có nặng không ạ em cảm_ơn mọi người nhiều ạ,0,0,0,0,0,0,0,0,0,Hỏi-đáp,
5323,G_STD,5417,12/21/2023 8:48,mọi người cho em hỏi lịch quân_sự đợt bắt_đầu khi nào vậy ạ thông_tin_học em xem ở đâu vậy ạ,0,0,0,0,0,0,0,0,0,Hỏi-đáp,
5324,G_STD,5418,12/21/2023 7:24,mọi người ơi cho em hỏi lịch cứng thời khóa biểu kỳ của em như này ngoài giáo_dục công_dân ra em đang phân_vân không biết có nên đăng_ký thêm lịch_sử địa_lý hoặc công_nghệ xã_hội không nếu_như đăng_ký thêm thì có nặng không ạ,13,2,0,2,0,0,0,0,0,Hỏi-đáp,
5325,G_STD,5419,12/20/2023 23:06,anh_chị cho em hỏi thời khóa biểu em như này thì em nên đăng_ký thêm môn nào nữa là ổn ạ,0,0,0,0,0,0,0,0,0,Hỏi-đáp,
5326,G_STD,5420,12/20/2023 21:23,tkb của học_kỳ em như_vậy thì đăng_ký thêm những môn nào ạ anh_chị giúp em với,7,5,0,5,0,0,0,0,0,Hỏi-đáp,
5327,G_STD,5421,12/20/2023 18:53,em thấy trên web thời khóa biểu hệ chính_quy các tín_chỉ gdtc đều là vậy thì khi đăng_ký thì có tính học_phí gdtc không ạ,0,0,0,0,0,0,0,0,0,Hỏi-đáp,
5328,G_STD,5422,12/20/2023 16:04,mọi người ơi cho em hỏi kỳ lịch cứng của em như thế này rồi thì em nên đăng_ký thêm môn gì ngoài thể_dục nữa ạ,5,5,0,5,0,0,0,0,0,Hỏi-đáp,
5329,G_STD,5423,12/20/2023 14:38,nên học lịch_sử thế_giới trước hay chủ_nghĩa xã_hội trước_vậy ạ vì kỳ sau của em hơi nặng,13,13,0,12,0,1,0,0,0,Hỏi-đáp,
5330,G_STD,5424,12/20/2023 14:29,mình cần pass sách tiếng anh học_phần english communication đã cào mã nên không làm bài_tập trên elearning được_giá,1,2,0,2,0,0,0,0,0,Mua bán tài liệu,
5331,G_STD,5425,12/20/2023 13:53,mọi người cho em hỏi lớp cô hoa không thấy phần quân_sự mà bắt_đầu_từ tuần nghĩa_là khóa không đăng_ký được ạ,5,18,0,17,0,1,0,0,0,Hỏi-đáp,
5332,G_STD,5426,12/20/2023 12:48,hsbc business case competition,0,0,0,0,0,0,0,0,0,Khác,
5333,G_STD,5427,12/20/2023 11:44,cho em hỏi kỳ sau ai đăng_ký học lớp này mà thiếu thành_viên để làm nhóm thì cho em vào nhóm với ạ em cảm_ơn ạ,6,8,1,6,0,1,0,0,0,Hỏi-đáp,
5334,G_STD,5428,12/20/2023 7:47,góc pass tài_liệu ôn thi mình pass file các môn dưới hình không pass giáo_trình cho tất_cả ib nếu có nhu_cầu,5,2,0,2,0,0,0,0,0,Mua bán tài liệu,
5335,G_STD,5429,12/20/2023 7:17,anh_chị ơi cho em xin review về các môn cũng như các thầy cô sau ạ tiếng anh cô trang kinh_tế vĩ_mô cô thúy ngọc luật kinh_doanh cô nhung nhập_môn kinh_doanh thầy phúc nguyên tin_học ứng_dụng cô thanh hà với thời khóa biểu có các môn như này em có nên đăng_ký thêm cả lịch_sử đảng lsd và giáo_dục quốc_phòng gdtc không ạ nếu đăng_ký thì em nên đăng_ký thầy cô nào và môn gdtc nào ạ,13,6,4,1,0,1,0,0,0,Hỏi-đáp,
5336,G_STD,5430,12/19/2023 19:56,có ai định đăng_ký lớp quân_sự đợt không ạ,0,3,0,3,0,0,0,0,0,Hỏi-đáp,
5337,G_STD,5431,12/19/2023 15:08,mọi người ơi cho em xin tài_liệu ôn toán tài_chính với ạ giúp em với mọi người ơi,12,1,0,1,0,0,0,0,0,Chia sẻ kiến thức,
5338,G_STD,5432,12/19/2023 13:36,mọi người cho mình xin tài_liệu nội_dung thi môn tư_tưởng hồ chí minh với mình cảm_ơn,4,5,0,5,0,0,0,0,0,Chia sẻ kiến thức,
5339,G_STD,5433,12/19/2023 10:28,cho em xin review thầy cô này với ạ marketing căn_bản nguyễn cao liên phước luật kinh_doanh lê hồng phước giao_tiếp trong kinh_doanh trần_niên tuấn quản_trị học nguyễn bảo phương,14,7,0,6,0,0,0,1,0,Hỏi-đáp,
5340,G_STD,5434,12/18/2023 14:43,mọi người cho mình hỏi có ai từng học môn quy_tắc và các định_chế thị_trường chưa ạ mọi người có tài_liệu gì để ôn thi cuối kỳ môn này không mình xin với ạ mọi người có_thể cho mình biết môn này nên ôn gì để có_thể thi tốt không ạ cảm_ơn mọi người,0,1,0,1,0,0,0,0,0,Hỏi-đáp,
5341,G_STD,5435,12/18/2023 12:03,dạ cho em hỏi mọi người có ai có tài_liệu ôn môn marketing quốc_tế không ạ cho em xin với gấp gấp,1,6,0,5,0,1,0,0,0,Mua bán tài liệu,
5342,G_STD,5436,12/18/2023 10:42,dạ cho em hỏi mình nên chọn kinh_tế bảo_hiểm với học_phần_nào nữa vậy ạ,7,7,0,7,0,0,0,0,0,Hỏi-đáp,
5343,G_STD,5437,12/18/2023 10:34,cho em hỏi môn lịch_sử đảng mình nên học ai vậy ạ,19,11,0,11,0,0,0,0,0,Hỏi-đáp,
5344,G_STD,5438,12/17/2023 15:18,mọi người có tài_liệu ôn_tập tình_huống môn kinh_doanh quốc_tế có đáp_án không ạ cho mình xin với help,2,5,0,5,0,0,0,0,0,Mua bán tài liệu,
5345,G_STD,5439,12/17/2023 9:44,góc pass tài_liệu mình pass file các môn dưới hình cho tất_cả inbox nếu có nhu_cầu,0,0,0,0,0,0,0,0,0,Mua bán tài liệu,
5346,G_STD,5440,12/17/2023 9:36,dạ cho em hỏi có anh_chị nào khoa kinh_tế không ạ sẵn_lòng thì cho em ít lời khuyên để đăng_ký tín_chỉ với ạ em cảm_ơn nhiều nhiều,0,0,0,0,0,0,0,0,0,Hỏi-đáp,
5347,G_STD,5441,12/17/2023 2:50,cho em hỏi thi cuối kỳ nhập_môn kế_toán đề tiếng anh có bao_nhiêu câu ạ em cảm_ơn,1,5,0,5,0,0,0,0,0,Hỏi-đáp,
5348,G_STD,5442,12/17/2023 0:20,dạ anh_chị cho em hỏi làm_sao để biết được thời khóa biểu trong năm_học ạ,4,6,0,6,0,0,0,0,0,Hỏi-đáp,
5349,G_STD,5443,12/16/2023 20:37,dạ cho em hỏi quản_trị học marketing căn_bản kinh_tế vĩ_mô xác_suất thống_kê luật kinh_doanh em đăng_ký thêm hành_vi tiêu_dùng quản_trị nguồn nhân_lực,13,6,0,6,0,0,0,0,0,Hỏi-đáp,
5350,G_STD,5444,12/16/2023 19:30,cho em xin review về cô hồ thị thu trang dạy môn takd với ạ em cảm_ơn nhiều ạ,15,7,0,5,2,0,0,0,0,Hỏi-đáp,
5351,G_STD,5445,12/16/2023 18:29,dạ mọi người cho em hỏi nếu kỳ này em đã học học_phần english communication thì khi đăng_ký pass ta kỳ sau em có được chọn pass học_phần english communication không ạ hay chỉ được chọn pass học_phần còn lại thôi vậy ạ,8,2,0,2,0,0,0,0,0,Hỏi-đáp,
5352,G_STD,5446,12/16/2023 17:47,mọi người ơi mọi người có sách giáo_trình kinh_doanh quốc_tế tiếng việt không ạ,0,0,0,0,0,0,0,0,0,Mua bán tài liệu,
5353,G_STD,5447,12/16/2023 12:11,cho em hỏi học triết_học nên chọn giáo_viên nào vậy ạ,0,0,0,0,0,0,0,0,0,Hỏi-đáp,
5354,G_STD,5448,12/16/2023 11:13,cho em xin review về các học_phần và giảng_viên dưới đây ạ nghiên_cứu marketing cô trâm anh hvntd thầy quốc bảo kdqt thầy anh tuấn htttql thầy quang em cảm_ơn nhóm của mấy môn đó tầm bao_nhiêu ngườinhóm vậy ạ,30,17,0,9,8,0,0,0,0,Hỏi-đáp,
5355,G_STD,5449,12/16/2023 10:26,cho em hỏi gdtc thầy ngọc tú có_dễ qua môn không và cuối kỳ thầy cho thi gì ạ bài gần đây em cộng tổng_chỉ được không biết sống sao nữa ạ,44,32,7,13,11,1,0,0,0,Hỏi-đáp,
5356,G_STD,5450,12/16/2023 9:12,cho em hỏi thời khóa biểu của em như này thì nên đăng_ký thêm môn gì không ạ em cảm_ơn nhiều ạ,9,11,0,11,0,0,0,0,0,Hỏi-đáp,
5358,G_STD,5452,12/16/2023 0:03,anhchị cho em hỏi kỳ năm nhất nên học môn đại_cương nào trước ạ và cho em xin tên thầycô luôn ạ,12,18,0,17,0,1,0,0,0,Hỏi-đáp,
5359,G_EXT,5453,3/14/2024 18:25,hiện em đang là sv năm hai ngành marketing ạ nhưng em thấy khá nản với việc chỉ học lý_thuyết trên trường ạ anhchị có câu lạc_bộ hay tổ_chức nào về ngành marketing cho người chưa có kinh_nghiệm không ạ,7,7,0,3,0,4,0,0,0,Hỏi-đáp,
5360,G_EXT,5454,3/11/2024 20:31,ai đó đã từng nói nơi đẹp nhất là nơi chúng_ta từng đi qua khoảng thời_gian đẹp nhất là khoảng thời_gian không bao_giờ trở_lại những ngày học làm người lính bên hàng cây ghế đá sân trường nơi khoa gdqp đã giúp các bạn trưởng_thành hơn phải không nào kết hiểu rằng bạn đã có thật nhiều kỷ_niệm tươi đẹp tại đây những người bạn mới thầy cô mới và cả trải nghiệm mới môi_trường quân_ngũ đã giúp bạn đồng_cảm và thấu_hiểu hơn cho sự hy_sinh vất_vả của các chiến_sĩ ngoài kia sau_này sẽ không còn những buổi bật dậy thật sớm để kịp giờ tập_thể_dục hay phải lật_đật bưng tô cơm chạy đi xếp_hàng trong tiếng gọi thất_thanh của các thầy hơn cả là những bài_học quân_sự và câu_chuyện về đời_sống mà các thầy chia sẻchắc hẳn sẽ làm bạn nhớ nhiều thương chúc bạn trên hành_trình cuộc_đời sẽ ghi dấu thật nhiều bước chân mới và kỳ quân_sự đáng nhớ là những bước chân chập_chững đầu_tiên trên con đường đại_học chinh_phục giấc mơ cùng kết hồi_ức lại thời_gian tuyệt_vời này nhé,4,6,0,0,0,6,0,0,0,Chia sẻ trải nghiệm,
5361,G_EXT,5455,3/7/2024 21:40,tips xây_dựng cv ngay từ năm nhất xin chào mọi người mình là sinh_viên năm ngành truyền_thông sau đây là những điều mình ước mình đã làm sớm hơn từ năm nhất để có một cv ấn_tượng tham_gia các hoạt_động ngoại khóa có_thể là câu lạc_bộ trong hoặc ngoài trường tổ_chức xã_hội nào đó việc tham_gia sẽ cho bạn cơ_hội trải nghiệm môi_trường làm_việc rèn_luyện tinh_thần trách_nhiệm làm_việc nhóm và các kỹ_năng mềm tham_gia các dự_án nghiên cứucuộc thi cùng giảng_viên hoặc các nhóm nghiên_cứu là cơ_hội để bạn học_hỏi và phát_triển tư_duy khoa_học những kinh_nghiệm này không chỉ bổ_sung cho cv mà còn có_thể giúp bạn nổi_bật giữa các ứng_viên tự tạo cơ_hội cơ_hội không phải lúc_nào cũng đến vào thời_điểm phù_hợp và cần_thiết vì_vậy bạn cần chủ_động phát_triển tự tạo cơ_hội cho bản_thân ví_dụ bạn có_thể tham_gia viết blog thực_hiện dự_án cá_nhân hoặc làm_việc tự_do trên đây là một_số kinh_nghiệm của mình mặc_dù mình đã bắt_đầu hơi muộn nhưng mình vẫn đang cố_gắng từng ngày để cải_thiện bản_thân và phát_triển hy_vọng bạn có_thể bắt_đầu sớm để không phải chật_vật như mình nhé,5,25,0,12,0,13,0,0,0,Chia sẻ kiến thức,
