content,emoji,comment,current,time,comments_size
['Tui cần 1 bạn kèm giúp tui môn thanh toán trong ngoại thương ạ. Trả công xứng đáng ạaaa '],"['Thích, 1']",[],868,"Thứ Tư, 13 Tháng 3, 2024 lúc 08:16",0
['Em cần tìm sách dưới đâyyy ạaaaaa '],"['Thích, 4']","['Mình có tổng quan du lịch 15k', 'Nguyễn Duyên c ơi rep ib em ạ', 'Mình có gttkd', 'Mình có ạ', 'Mình có tổng quan', 'Mk có triết nha', 'Theo dõi', 'Bạn nào Tiếng Anh ở mức căn bản muốn học cải thiện,Giao tiếp hay muốn có phương pháp và định hướng tự học IELTS thì follow FB mình nhé', 'Mình có gttkd 25k']",1067,"Thứ Tư, 13 Tháng 3, 2024 lúc 08:16",9
['Em cần tìm tài liệu các môn sau ạ'],"['Thích, 6']","['mình có hành vi tổ chức nha', 'Lý Phương Nga pass lại cho mình', '2', 'Lưu Thị Yến Oanh lụm thoi', 'Mình có 6,8 nhe', 'Mình có giáo trình, slide, ôn tập hvtc nha', 'Mình có nhập môn kt', 'Chị có giáo trình tư tưởng, có file ôn của hvtc', 'Mình có 8,10 nha', 'C có 5,6,8 nha', 'Mình có Hvtc (gtrinh, slide) với slide Thị trường', 'C có tư tưởng nhe', 'Mình có giáo trình nmkt', 'Mình có hvtc(eng), nmkt, thị trường(eng)', 'Mình có hvtc, nmkt, thị trường nha', 'Mik có thị trg nha', 'mình có hvtc , Nhập môn kế toán', 'Mình có hvtc ah. Kèm tài liệu ôn', 'Thị trường (gt + slide + đề ôn) 15k tặng slide + đề ôn HVTC ạ', 'Mình có sách nmkt bản gốc 35k\nSlide thị trường tviet 15k tặng file tlieu,Slide tiếng anh 10k', 'Mình có giáo trình tư tưởng + file ôn', 'Thu Hà HVTC vs NMKT c cất mô r c', 'Lê Phương Thảo nước cuốn r cậu', 'Mình có sách mnkt bản gốc tặng slide hvtc lun nhe', 'Mình có hành vi tổ chức + slide và tài liệu ôn thi luôn ạ', 'Minh Thư pass mìn i bạn', 'Minh Thư còn khum bạn', 'Mình có thị trường nmkt ạ', 'thị trường(eng)slide và tài liệu ôn thi tnghiem', 'mình có hành vi tổ chức,nhập môn kế toán với thị trường', 'minhf có nmkt pass 35k kèm đề ôn ạ tặng slide thị trường định chế nè nmkt thì cần dùng giáo trình còn thị trường chỉ cần slide thuiii nè', 'Thị trg ib', 'Mình có HVTC nha', 'mình có slide Hành vi, Slide Thị Trường đã note hightlight giải thích tùm lum. Ai lấy thì qua 41 Nguyễn Thiện Kế lấy cả 2 lun 10k thui nè', 'cho lun file tài liệu tn', 'thôi free lun ai lấy qua nhà tôi lấy chứ tôi k đem lên trường đâu , nhác lắm', 'Giang Trương giữ lại cho huy để huy đi pass lại nghe', 'Trần Quang Huy tranh thủ dữ , chắc chưa để t dụt hết qua nhà m luôn']",680341,"Thứ Hai, 1 Tháng 1, 2024 lúc 13:22",37
['Em cần tìm tài liệu Kinh doanh quốc tế của cô Huỳnh Thị Diệu Linh ạ '],"['Yêu thích, 1']",[],681335,"Thứ Hai, 1 Tháng 1, 2024 lúc 12:41",1
['Pass '],[],[],681734,"Thứ Hai, 1 Tháng 1, 2024 lúc 12:31"
"['Em cần mua giáo trình của những môn này, có ai pass không ạ']","['Tất cả, 4', 'Yêu thích, 2', 'Thích, 1', 'Haha, 1']","['Iem ké vs ạ', 'Hồ Thị Mai Ly không cho em kée', 'mình có nmkt b nha', 'Nguyen Phuong Lyy rep ib mình với nha', 'Chị có sách luật lao động', 'Nhật Hoa chị có cả bộ luật không ạ?', 'Nguyễn Thị Thanh Tú chị mới thi xong mà', 'Mình có GTTKD nha', 'Mình có giáo trình giao tiếp nha bạn', 'Có bt tình huống, slide của kdqt, có sách nmkt', 'Mình có gttkd, nmkt nha', 'Mai Linh còn sách TA B1 ko ạ', 'Khánh Linh mình còn nha', 'Mk có gtkd ạ', 'minh có gttkd va nmkt', 'Có kdqt nha', 'mik có gtkd,kdqt vs nmkt nha', 'Nguyễn Thị Thanh Tú mìnn có kdqt', 'ib gtkd 30k nha', 'Mk có giao tiếp+ tl ôn thi', 'mình có giao tiếp nè', 'Mình có GTTKD nhé', 'Mình có nmkt']",682581,"Thứ Hai, 1 Tháng 1, 2024 lúc 10:07",23
"['em cần mua tài liệu, giáo trình, slide của những môn này ạ \nem cảm ơn']","['Tất cả, 6', 'Thích, 4', 'Yêu thích, 1', 'Buồn, 1']","['Chị có giáo trình gttkd', 'Mình có full GTTKD nha', 'Mình có gtrinh kinh tế chính trị nha', 'Mình có giáo trình với slide gttkd nha', 'Nguyễn Trọng Khang cho elm xin', 'Nguyễn Tiến\n???????', 'Mk có gttkd ạ', 'C có toán tc nhe', 'Thanh Tâm Đỗ có ktct', 'Mình có gttkd', 'Mình có gtkd', 'Mk có gt gtkd nha', 'Minh có gttkd', 'Chị có giáo trình ktct + file câu hỏi đúng sai, giải bt', 'C có gttkd', 'Mình có gtkd mới 90%', 'Phann Thị Thu Thơ Bán cho mik vớii', 'Hữu Quang quýnh a Q giờ á nhe', 'Mình có gttkd và ktct', 'mình có gtkd nha', 'nếu em học tiếng anh thì chị có sách từng chương và testbank của từng chương nha', 'mk có giao tiếp nha', 'Mình có giao tiếp trong kinh doanh', 'Thúy Vân em xin chị ơi', 'mình có gttkd và ktct ạ', 'Mình có gttkd tặng tlieu tnghiem ôn', 'Mình có giáo trình toán tc nha', 'Mình có giao tiếp ạ', 'mình có giáo trình toán tài chính nha, còn mới', 'Giao tiếp trong KD: giáo trình NEW 99%, slide,\nBONUS tài liệu ôn tập gk-ck, đề ck ,\nTL ÔT DUE\n40']",683757,"Thứ Hai, 1 Tháng 1, 2024 lúc 10:02",30
['Hsk4 cuốn thượng + cuốn hạ giá 15k'],[],[],684974,"Thứ Hai, 1 Tháng 1, 2024 lúc 08:45"
['Cho em xin review CNXH của cô Liên với ạ. Em cảm ơnnnnnn'],"['Tất cả, 9', 'Thích, 4', 'Yêu thích, 2', 'Thương thương, 1', 'Haha, 1', 'Wow, 1']","['10 điểm không có nhưng', '2']",685858,"Thứ Hai, 1 Tháng 1, 2024 lúc 08:38",2
['GDTC 2 thì nên đăng kia môn gì để dễ qua môn ạ? Dạ với môn thể dục tự do là mình học cái gì vậy ạ?'],"['Thích, 4']","['Ân Nguyễn Lệ Huyền bóng bàn mãi là vị trí số 1 trong lòng em', 'Tự do là học nhào lộn em', 'Diệu Thùy thật hà chị\nvậy có dễ qua môn k ạ?', 'Cx dễ á em mấy môn thể dục đi học đầy đủ là qua môn á']",686394,"Chủ Nhật, 31 Tháng 12, 2023 lúc 22:47",4
"['Cần pass sách \n1. Giáo trình Kinh tế vi mô mới cứng 20k\n2. Bài tập Kinh tế vi mô mới 10k\n3. Slide Kinh tế vĩ mô 10k\n4. Giáo trình Kinh tế vĩ mô 10k\n5. Sách Life (đã cào mã) 30k\n6. Keynote 2B (đã cào mã) 30k\n7. Giáo trình CNXH 10k\n8. Slide CNXH 10k\n9. Slide quản trị học 10k\n10. Giáo trình Pháp luật đại cương 15k\n11. Giáo trình Lí luận chung nhà nước và pháp luật + bài giảng lí luận 1 30k\n12. Bài giảng KTCT 10k', '+7']",[],[],687160,"Chủ Nhật, 31 Tháng 12, 2023 lúc 20:43"
"['Cần pass sách \n1. Giáo trình Kinh tế vi mô mới cứng 20k\n2. Bài tập Kinh tế vi mô mới 10k\n3. Slide Kinh tế vĩ mô 10k\n4. Giáo trình Kinh tế vĩ mô 10k\n5. Sách Life (đã cào mã) 30k\n6. Keynote 2B (đã cào mã) 30k\n7. Giáo trình CNXH 10k\n8. Slide CNXH 10k\n9. Slide quản trị học 10k\n10. Giáo trình Pháp luật đại cương 15k\n11. Giáo trình Lí luận chung nhà nước và pháp luật + bài giảng lí luận 1 30k\n12. Bài giảng KTCT 10k', '+8']",[],[],687857,"Chủ Nhật, 31 Tháng 12, 2023 lúc 20:42"
['em cần tìm tài liệu các môn sau ạ\nhthống tkhoản quốc gia\nktế phát triển \nktế lượng\nphân tích đa biến\nenglish communication 1'],"['Thích, 1']","['C có ktpt nha', 'Mình có ktpt nha, cộng bài tập cuối kì luôn nha. Mình pass 25k ạ', 'Mình có EC1 đã cào mã nha', 'Ec1 thì bạn nên mua ở thư viện nha tại cần mã nữa á']",688555,"Chủ Nhật, 31 Tháng 12, 2023 lúc 19:42",4
['Mình có một số sách cần pass ạ!!!'],"['Thích, 3']",[],689049,"Chủ Nhật, 31 Tháng 12, 2023 lúc 19:41"
['E cần tìm tài liệu \nKDQT thầy Nguyễn Ánh Tuấn\nQuản trị sản xuất (tiếng anh) thầy Hoàng Văn Hải\nQuản trị chuỗi cung ứng (tiếng anh) Phúc Nguyên\nHệ thống thông tin quản lý cô Nguyễn Uyên Nhi ạ'],"['Tất cả, 2', 'Thích, 1', 'Buồn, 1']",['C có slide htttql của cô Uyên Nhi nha'],689792,"Chủ Nhật, 31 Tháng 12, 2023 lúc 18:56",1
['Em cần tìm tài liệu( gtrinh slide tl ôn) 2 môn của những GV này ạ.'],[],[],690181,"Chủ Nhật, 31 Tháng 12, 2023 lúc 18:19"
['Cần pass\n- Giáo trình + slide KDQT\n- Giáo trình Nhập môn kế toán\n- Giáo trình + slide Thống kê KD và Kinh tế\n- Giáo trình Lsđ (cô Hằng Nga)\n- Giáo trình + slide CNXH (thầy Cử)\n- Giáo trình Nhập môn kinh doanh\n- Bộ Luật + giáo trình Luật doanh nghiệp'],"['Thích, 1']","['có hết trừ CNXH nha', 'Dạ ib em với ạ']",690934,"Chủ Nhật, 31 Tháng 12, 2023 lúc 17:08",2
['Mình pass slide + giáo trình ạ'],[],[],691397,"Chủ Nhật, 31 Tháng 12, 2023 lúc 12:16"
"['Mình cần pass những tài liệu sau. Bạn nào qtam ib mình nhe\nSẵn tiện tìm tlieu QTSX & QT chuỗi cung ứng, KDQT tiếng anh ạ']","['Thích, 1']",[],692157,"Chủ Nhật, 31 Tháng 12, 2023 lúc 12:13"
['Ai cần ib em ạ'],[],[],693179,"Chủ Nhật, 31 Tháng 12, 2023 lúc 11:56"
['Góc pass sách giá iu thưn \nThị trường định chế tài chính: slide + tài liệu  5K\nGiáo trình giao tiếp trong kinh doanh  15K \nGiáo trình Hành vi tổ chức  20K\nChủ nghĩa xã hội: Bài giảng + Slide + tài liệu  12K\nGiáo trình thống kê kinh doanh và kinh tế + tài liệu  10K'],"['Tất cả, 5', 'Haha, 4', 'Thích, 1']","['Mua giáo trình chị này full A+', 'Diem Quynh', 'Diem Quynh có thiệc không chị', '2', 'Bùi Gia Bảo nếu ta tin vào chuyện tốt thì chuyện tốt sẽ đến nha e', 'tui có pass communication 2 (keynote 3A) cho bạn nào cần nhea', 'Trần Mai Sương còn ko bạn', 'Ly Ly hết rùi bà oi']",693855,"Chủ Nhật, 31 Tháng 12, 2023 lúc 11:29",7
['[Đã pass]\nMình pass sách (sách dành cho học phần elementary 1 và 2). Mình học được 1 kì và giữ gìn sách nên còn mới keng. Ai cần thì ib mình nhen'],"['Tất cả, 2', 'Thích, 1', 'Yêu thích, 1']",[],694400,"Chủ Nhật, 31 Tháng 12, 2023 lúc 11:26"
['Góc pass sách'],[],[],694934,"Chủ Nhật, 31 Tháng 12, 2023 lúc 11:06"
['Cần tìm giáo trình ở dưới đây ạ'],"['Thích, 2']","['Mình có lsd', 'Mình có lsđ', 'Mình có tài liệu qtsx và chuỗi cung ứng', '2', 'Bạn này có vía tốt, các em nhào vô lẹ nha =)))', 'Mai Phương còn k ạ', 'Lê Na bạn check ib mình nha', 'Mình có lsd full tl ôn ạ', 'Mình có lsđ', 'Mình có lsđ và file ôn tập nha', 'Mình có giáo trình lsđ, kinh doanh quốc tế nha', 'Ly Ly Mình có kdqt', 'mình có lsđ + file ôn tập ạ', 'Hà Nhi mình xjn ạ', 'mình có quản trị chuỗi cung ứng']",695357,"Chủ Nhật, 31 Tháng 12, 2023 lúc 10:58",14
['Mình pass nha'],[],[],696565,"Chủ Nhật, 31 Tháng 12, 2023 lúc 10:20"
['Em cần tìm tài liệu các môn này ạ'],[],[],697516,"Chủ Nhật, 31 Tháng 12, 2023 lúc 05:46"
['Góc pass sách :\n-Triết học\n- CNXH \n- Hành vi tổ chức \n- Giao tiếp kd\n- Nhập môn kd\n- Hệ thống thông tin ql thầy \nCó file ôn tập các môn nha'],[],[],698705,"Chủ Nhật, 31 Tháng 12, 2023 lúc 01:06"
['ai học cô Nguyễn Thị Hải Đường cho mình xin review xíu ạ'],[],[],698987,"Thứ bảy, 30 Tháng 12, 2023 lúc 23:34"
"[' PASS SÁCH GIÁ HSSV \nTình hình là Xuân Xuân ơi Xuân đã dìa đó, mà sách vở còn đầy nhà, nên mình cần pass một số sách giá hssv dưới đây. Bạn nào cần inbox mình nhé.']",[],[],699225,"Thứ bảy, 30 Tháng 12, 2023 lúc 23:00"
['Pass giáo trình'],[],[],700358,"Thứ bảy, 30 Tháng 12, 2023 lúc 21:54"
"['mình pass tài liệu, inbox mình nhé \n- Kiểm soát nội bộ 20K (tặng file ôn)\n- Toán ứng dụng trong kinh tế 15K (vở ghi, đề ôn)\n- Kinh tế vi mô 10K (giáo trình)']",[],[],701455,"Thứ bảy, 30 Tháng 12, 2023 lúc 20:20"
['Mình cần mua slide giáo trình những môn này ạ.'],"['Yêu thích, 1']","['Mình có communication 2 vs b1 nha', 'mình có gtr ktct nha', 'mình có ktct nha', 'Kế toán ib mik nhen', 'Tài chính công pass 15k, đến trọ tui lấy thì 12k, kèm link drive ôn tập giữa kỳ và cuối kỳ', 'Ib nha', 'Mình có kế toán + KT chính trị nha', 'Trương Hoang Anh Mình có kd lữ hành, văn hoá việt nam, ktct', 'Mình có mar dvu ạ', 'Mình cóa communication 2 còn mã', 'Mình có NMKT nhâ']",702280,"Thứ bảy, 30 Tháng 12, 2023 lúc 19:08",11
"['GÓC PASS SÁCH VÀ TÀI LIỆU\nMình muốn pass một số loại sách và tài liệu dưới đây:\n1. Giáo trình kinh tế vi mô + đề ôn thi: 10k\n2. Giáo trình cnxh + đề thi: 10k\n3. Giáo trình pháp luật đại cương: 15k\n4. Giáo trình quản trị học: 35k\n5. Kỷ nguyên mới của quản trị: 35k\n6. Thị trường và các định chế tài chính: 15k \n7. Slide hệ thống thông tin quản lý: 15k\n8. Full bộ luật (học phần Luật kinh doanh): 20k\n9. Kinh tế chính trị Mác lenin + đề thi: 15k\n10. Giáo trình thống kê kd và kte: 10k\n11. Full slide thống kê kd và kt: 10k\nMn có nhu cầu với tài liệu nào thì cmt hoặc ib mình nhé!', '+2']",[],[],703207,"Thứ bảy, 30 Tháng 12, 2023 lúc 18:06"
"['Mình pass tài liệu\nThống kê kinh doanh và kinh tế: slide cô bích vân, vở giải các đề của cô ( ôn trong này đi thi lật có gần hết), đề + lời giải đề của các năm, bảng phân vị chuẩn.Giá 45k\nHệ thống thông tin quản lý:Slide cô uyên nhi, 3 tập đề ôn .Giá 25k\nHành vi tổ chức: Giáo trình + slide cô bích thu, bộ đề ôn tn 274 trang ( ôn trong này bao trúng), tập ôn tự luận\nKinh tế chính trị: slide thầy cử, đề ôn.20k\nGiao tiếp kinh doanh: tập đề ôn cuối kì 8k']","['Thích, 1']","['.', 'Ib', '.']",704246,"Thứ bảy, 30 Tháng 12, 2023 lúc 17:27",3
['Mik cần tìn TL những môn này ạ'],"['Thích, 2']","['mình có ktct ạ', 'mình có hcsn và kế toán thuế nha', 'mình có qtct & nnkt']",704800,"Thứ bảy, 30 Tháng 12, 2023 lúc 15:49",3
['Em tìm tài liệu của những thầy /cô trên ạ'],"['Thích, 1']","['Mk có slide tư tưởng thầy Dũng, vở ghi và các tập câu hỏi ngắn + câu hỏi tự luận ôn thi', 'Nguyễn Dung ib e với ạ', 'Mình có kdqt', 'Có htttql ạ', 'Mk có tư tưởng hcm', 'mình có gtr ktct nha', 'mình có ktct với htttql cô Nhi nha', 'Mình có ktct', 'Ib mình có htttql', 'Duyên Đặng rep ib e với ạ']",705785,"Thứ bảy, 30 Tháng 12, 2023 lúc 13:33",10
['mình cần mua slide/ giáo trình của những môn này ạ'],[],[],706842,"Thứ bảy, 30 Tháng 12, 2023 lúc 13:22"
['Cần Pass : \n- Giáo Trình Kinh doanh quốc tế\n- Giáo trình Lịch sử đảng + tlieu ôn thi\n- Giáo trình Kinh doanh lưu trú\n- Giáo trình slide thống kê + full tlieu ôn thi + giải btap \n- Side nmkdoanh + file ôn thi\n- Slide định chế tài chính'],[],[],708006,"Thứ bảy, 30 Tháng 12, 2023 lúc 13:19"
['cần mua giáo trình + slide những môn này ạ:'],"['Thích, 1']","['mình có thị trường nha', 'Chị có kinh doanh qte nhaa', 'Lan Anhh in em nhé', 'Lan Anhh ib :)) lộn', 'Thịnh Đoàn riêng anh ni thì không nhé', 'Cần Pass :\n- Giáo Trình Kinh doanh quốc tế\n- Giáo trình Lịch sử đảng + tlieu ôn thi\n- Giáo trình Kinh doanh lưu trú\n- Giáo trình slide thống kê + full tlieu ôn thi + giải btap\n- Side nmkdoanh + file ôn thi\n- Slide định chế tài chính', 'reppp ib. nh', 'Mình có gt lsđ + ôn tập 15k nha', 'mình có gt lsd + ôn tập nha', 'Mình có thị trường nha', 'Mình có gtrinh lsđ+tlieu ôn tập 15k\nSlide ttđctc tiếng anh 10k, tiếng việt+file ôn 20k', 'mình có ksnb ạ', 'Mình có kdqt', 'Mình có kdqt', 'Có kdqt kèm slide 30k, lsd cô nga + tài liệu onn thi 15k', '2', 'Mình có LSĐ nhé']",708421,"Thứ bảy, 30 Tháng 12, 2023 lúc 12:45",16
['Thanh lý đồ dùng sinh viên giá 650k có bảo hành'],"['Thích, 1']",[],709597,"Thứ bảy, 30 Tháng 12, 2023 lúc 12:45"
['[PASS SÁCH + TÀI LIỆU]\nBạn nào muốn mua thì ib mình nhee '],[],[],710341,"Thứ bảy, 30 Tháng 12, 2023 lúc 12:14"
['Pass tài liệu'],[],[],710716,"Thứ bảy, 30 Tháng 12, 2023 lúc 11:42"
"['Hệ thống thông tin+ tập trắc nghiệm các chương 20k\nHành vi người tiêu dùng+silde 30k\nGiáo trình giáo tiếp trong kinh doanh 20k\nGiáo trình thống kê+ tổ hợp các đề+ bài tập chương 20k\nLịch sử đảng 10k', '+2']","['Thích, 2']","['HVTD ib e vs ạ', 'Cần Pass :\n- Giáo Trình Kinh doanh quốc tế\n- Giáo trình Lịch sử đảng + tlieu ôn thi\n- Giáo trình Kinh doanh lưu trú\n- Giáo trình slide thống kê + full tlieu ôn thi + giải btap\n- Side nmkdoanh + file ôn thi\n- Slide định chế tài chính']",711821,"Thứ bảy, 30 Tháng 12, 2023 lúc 11:27",2
['PASS TÀI LIỆU'],"['Yêu thích, 1']",['Cần Pass :\n- Giáo Trình Kinh doanh quốc tế\n- Giáo trình Lịch sử đảng + tlieu ôn thi\n- Giáo trình Kinh doanh lưu trú\n- Giáo trình slide thống kê + full tlieu ôn thi + giải btap\n- Side nmkdoanh + file ôn thi\n- Slide định chế tài chính'],712835,"Thứ bảy, 30 Tháng 12, 2023 lúc 11:23",4
['Em cần tìm TL những môn này ạ!!'],"['Thích, 3']","['mình có hành vi tổ chức nhá', 'Mình có KTCT cô Hoa nha', 'Mình có giáo trình+slide hành vi tổ chức ib ạ', 'Mình có communication 2 vs b1 nha', 'Ktct lên thư viện mà mượn sách đi má =))', 'Hải Yến học ròi cho e xin vở ghi hay TL j ik....chứ thấy m chật vật vs môn này quá', 'Cẩm Tiên Nguyễn môn ni dễ mà. T dạy lấy phí nghe', 'Mình có gtrinh hvtc anh lẫn việt: 40k', 'Mk có pháp luật du lịch', 'Mình có pháp luật và du lịch', 'Cẩm Tiên Nguyễn mình có hvtc, kd nhà hàng, ktct', 'Mình có b1']",714121,"Thứ bảy, 30 Tháng 12, 2023 lúc 11:12",12
"['ac cho em xin review các thầy cô này với ạ, em cảm ơnnn']","['Thích, 5']","['GTTKD với KTBH êm rồi đó', 'Thầy Thơ hiền lắm', 'Cần Pass :\n- Giáo Trình Kinh doanh quốc tế\n- Giáo trình Lịch sử đảng + tlieu ôn thi\n- Giáo trình Kinh doanh lưu trú\n- Giáo trình slide thống kê + full tlieu ôn thi + giải btap\n- Side nmkdoanh + file ôn thi\n- Slide định chế tài chính', 'Kinh tế bh cô Hà thì khoẻ rồi, A chắc trong tầm tay', 'Le Viet Bang Tram thấy ai', 'Tra Giang thấy 64 và 69', 'Mình còn giáo trình+slide kdqt', 'Thầy Thơ nhiều bt nhóm', '2']",715051,"Thứ bảy, 30 Tháng 12, 2023 lúc 10:32",8
['pass ạaa'],[],[],715947,"Thứ bảy, 30 Tháng 12, 2023 lúc 10:10"
['mình pass các sách sau'],[],[],716648,"Thứ bảy, 30 Tháng 12, 2023 lúc 10:07"
['Dạ em cần mua sách life A1-A2 chưa cào mã ạ'],[],[],717250,"Thứ bảy, 30 Tháng 12, 2023 lúc 09:45"
['Em đang cần tìm giáo trình tài liệu của những môn này ạ'],"['Thích, 2']","['Mình có sách tiếng anh nha chưa cào mã', 'Mình có nhập môn kế toán', 'Nhập môn kế toán 25k nhé b', 'nmkt ib', 'Mình có EC2 chưa cào mã nha', 'mình có NMKT new 90% passs rẻ 20k', 'Mìn có nhập môn kế toán nha', 'có quản trị kd lưu trú', 'Mình có giáo trình mar dv + giáo trình lưu trú', 'Có nmkt new, kinh doanh lưu trú, mar dv', 'Mình còn communication 2 còn mã ạ', 'Mình có giáo trình KTCT cô Hoa', 'Mình có 2 quyển b1 pass 10k ạ', 'Mình có mkt dv, quản trị kd lữ hành, văn hóa vn', 'Nguyễn Quyên mình có lữ hành, văn hoá VN, ktct']",717489,"Thứ bảy, 30 Tháng 12, 2023 lúc 09:42",15
[' Pass sách\nHết vĩ mô'],[],[],718665,"Thứ bảy, 30 Tháng 12, 2023 lúc 09:14"
"['em xin chào a/c ạ, a/c cho e hỏi một số câu mà e théc méc mãi vẫn chưa biết đc ạ?\nHọc phần ielts hay pre-inter 1,... là những học phần bắt buộc ạ? (do e thấy mấy a/c năm 2 đều đã học cái này và em đã pass bằng toiec vậy e có cần học những hp này ko ạ?)\nHọc phần GDTC là nhà trường mình chia theo môn như thế nào ạ? (do e chỉ thấy GDTC1, GDTC 2,...)\nEm xin cảm ơn mấy a/c rất nhìu ạ!!']","['Tất cả, 2', 'Thích, 1', 'Yêu thích, 1']",[],719306,"Thứ bảy, 30 Tháng 12, 2023 lúc 08:38"
['ai có pass em với ạ'],[],[],719721,"Thứ bảy, 30 Tháng 12, 2023 lúc 08:12"
['E đang cần tìm tl của thầy cô này có ai pass ko ạ'],[],[],720313,"Thứ bảy, 30 Tháng 12, 2023 lúc 03:08"
['Góc pass sách\nhành vi tổ chức sách 30k\nhệ thống thông tin quản lí slide 10k\nluật kinh doanh trọn bộ luật 30k\nnhập môn kế toán sách và slide 30k\nthị trường và các định chế taid chính 15k'],[],[],721548,"Thứ Sáu, 29 Tháng 12, 2023 lúc 23:29"
['Pass tài liệu như hình'],[],[],721829,"Thứ Sáu, 29 Tháng 12, 2023 lúc 23:02"
